pipeline_id,execution_time,records_processed,missing_values,duplicate_records,alert_count
4,4.998880534046371,4574,8,3,0
8,6.144024493882754,1406,1,2,2
9,4.702757882792295,1162,1,2,2
3,3.0534781790313366,962,1,3,2
7,6.912669863009626,3402,5,1,0
9,4.8986826868355795,1442,1,4,1
4,6.043887929317576,657,2,4,2
10,4.757753518880468,3809,7,2,0
3,5.923638764093687,1826,7,3,2
5,4.971014538684501,3217,3,1,1
1,4.814900295820917,3168,8,0,2
3,5.059979190955041,3068,7,4,0
8,10.921739380926091,3892,0,1,0
8,6.604813971963874,2606,7,4,2
4,10.172115833799044,1147,0,3,2
2,4.983795171983634,3822,3,4,0
8,4.381884061270958,3438,9,0,2
8,2.8516058832490483,2983,5,3,2
10,8.20646239324512,4741,6,2,2
4,3.1896301857017884,3406,9,1,1
3,8.61912151477338,3525,3,4,1
2,2.967623338459404,1875,7,3,1
9,6.7733197372648535,2323,7,3,2
1,1.8179850330527083,744,8,4,0
7,4.116088596818671,2848,5,2,2
5,5.044163058892648,1367,3,4,2
8,3.8050179685930257,3361,1,2,1
4,4.661346796332079,979,6,4,0
7,4.670909788842278,2962,9,3,1
5,6.613867100060128,2435,2,0,0
5,0.8264964220265174,3873,2,0,2
9,3.8741605439438715,3521,2,3,2
9,7.509272695541912,3692,3,0,2
9,6.124959846633189,587,1,2,0
6,7.542572524254027,1740,4,3,1
6,6.51757870954537,1072,2,2,1
5,2.8329697859803784,1313,9,3,1
9,6.321794342239153,678,4,2,0
10,5.200385600185525,2225,6,2,0
8,9.536122663585981,662,8,0,2
7,6.604329164988819,3140,1,3,1
7,6.046734815355201,1505,8,4,0
6,6.3388485266826216,2848,9,0,1
5,5.937691083333247,2921,5,2,1
4,5.883602255492146,3255,5,2,0
3,4.467413261206163,4798,2,4,0
3,6.070945774040001,4642,9,4,2
6,6.8969333605453915,4241,8,2,2
4,7.12065613806417,1717,3,4,2
6,6.878233639207027,2974,4,1,1
3,8.016127292304144,1429,2,0,1
4,7.245784246607849,816,4,3,2
9,6.25703582820154,2002,7,4,1
5,2.712678400672596,920,7,4,1
7,2.7134633543418314,4858,7,1,1
10,4.503731193477298,1949,5,3,1
2,5.093507372095438,927,0,1,0
5,7.796003062406523,896,9,3,0
9,-0.5594137715910739,1295,5,0,2
3,2.933587474513809,606,9,4,2
9,4.611558171070327,4549,6,0,1
6,3.006284742734623,597,8,3,1
4,3.4037853232594713,2403,7,4,0
7,4.001675808229128,4070,7,1,1
8,3.1083482718514626,3801,6,2,1
6,3.455151345169047,542,1,1,2
5,7.726465127388904,2077,0,2,1
6,6.228636680323958,4690,1,1,0
5,6.527886689484008,4783,5,3,1
8,4.93175448508409,884,1,0,1
1,7.0222104253435225,3971,9,2,1
7,6.695596635945568,4077,3,3,1
10,6.197075828880722,3738,9,0,1
10,3.6916718897157788,2196,2,0,0
2,4.115925703220249,2634,5,4,2
9,7.116260197464738,4392,7,4,1
1,3.9665325170980896,3036,5,4,2
10,2.4229517274710886,4821,1,2,2
6,3.9279638504720435,2892,4,2,0
9,8.118811364438237,4315,5,0,2
1,3.9299266712168066,795,8,2,1
4,5.655309583973385,913,5,0,1
4,3.7686241492571035,2495,9,3,1
9,6.526851108970732,503,4,1,1
5,6.073598381406045,677,0,0,0
5,2.017630517669275,1245,9,0,2
6,5.53606397417196,4854,4,3,0
1,1.6348262254028652,1151,4,4,2
1,3.8918644051421807,4389,5,4,0
9,4.977132166735245,3771,6,4,0
3,8.693731830924992,2982,3,0,0
4,5.635824930198353,789,6,0,1
1,3.4658278254739145,1302,4,2,1
9,4.365579794966799,3030,5,2,0
8,6.848393548885008,733,3,1,2
2,3.4929663165200657,907,7,1,2
8,7.193956996002981,1193,8,2,1
7,3.953897443905209,1669,1,0,0
6,3.1693616889757648,2977,3,3,1
1,4.017994078194459,931,7,2,1
7,1.767431191823861,3044,7,0,1
10,0.6548460376980776,1482,8,2,0
7,4.834929221358283,3660,2,4,0
9,4.865404243312881,3544,0,2,1
1,5.512923569073333,4424,8,4,0
2,4.825051630548855,3812,0,0,2
9,9.658506248211644,4818,2,4,2
9,5.336818686545395,2188,2,2,1
6,2.24707428776679,967,8,4,2
6,2.7601702885948334,3116,0,3,1
4,5.000609338697457,1845,6,4,1
4,4.129146764883059,2922,1,4,1
5,2.5430402056730714,1511,6,1,0
3,4.882303834734274,2177,0,3,0
1,4.911551541235316,4197,9,0,0
1,8.19138746699343,4566,9,4,0
7,3.167820585755808,2392,7,3,1
1,4.164544388183654,3369,9,0,0
1,8.185232778191263,4850,9,3,2
3,5.657172415861218,1986,1,1,2
10,3.1560905449612364,3839,2,0,0
4,3.5705356309781817,1916,7,0,2
4,2.5716824899306774,3346,2,4,2
2,5.154545255347321,1857,0,2,0
1,7.062319969671341,4560,8,0,1
3,8.261802551264651,1891,7,0,1
4,2.0274365381304458,2078,3,1,1
3,6.73823447396666,4249,7,1,0
8,5.328625595601097,4125,4,1,1
10,4.476139270326505,3003,2,4,1
1,4.165323920241367,3637,0,0,2
2,1.1581363282105714,3409,9,1,1
7,6.275997258136492,3164,4,1,0
4,2.3622864483133017,899,5,3,1
8,3.5036083698845832,4882,3,3,2
3,5.8359692691065925,4457,6,1,2
6,1.366728859101788,2733,2,4,2
9,2.3584121143706005,2039,6,2,2
1,7.43732531828708,736,0,3,1
1,5.244117759145459,1427,6,3,2
8,3.6755972657512537,919,0,0,2
3,5.2519923086070195,4624,0,0,2
5,6.338952675019473,2895,1,1,1
1,7.249535782475354,1160,1,0,0
5,2.7751296492804225,3123,3,0,2
6,2.950323674175644,4450,0,2,2
8,6.216686597357453,949,3,4,2
3,6.280825137000202,879,1,1,1
3,2.3120620364597673,1750,3,2,1
10,3.0253786490224055,2959,3,1,2
9,4.612505398277093,3498,8,4,0
4,5.047152488861022,4951,8,1,2
4,5.103859754609063,2801,0,0,0
7,2.2813523866351217,1226,4,4,0
2,5.0836555410069755,1967,6,2,1
8,3.565258610259115,3228,3,2,1
6,2.667364746819341,3652,4,3,1
3,4.978007903177263,4020,1,2,0
9,4.774012740624636,3854,2,3,0
5,6.603386476511954,915,6,0,0
8,3.2780632654730892,1099,9,2,1
7,5.470340873957161,3574,6,4,1
8,1.862649623142819,4674,3,3,1
7,4.450288645574953,2067,0,2,2
3,5.927355669991311,1594,0,0,0
2,6.096042454238262,3443,3,4,0
7,6.109667591937285,4653,3,4,2
3,6.6087515945006645,1947,5,0,0
3,4.108420332295079,1992,6,2,0
2,5.991450876845929,3171,8,1,2
4,8.737489525083245,1958,8,2,0
8,4.065734700788342,1708,9,3,1
1,7.760396031796064,2712,4,3,2
1,6.752945911083404,1854,9,2,0
5,4.467353135314305,712,2,3,1
5,4.63424899764478,4394,2,1,0
1,5.2368047193344385,3463,5,1,2
6,6.6403299880632005,3348,0,4,1
1,5.805269263067027,3542,6,3,0
5,4.050004805563635,3534,2,2,2
9,0.8358939964757441,2232,4,4,0
5,6.344347917837638,3581,6,1,0
6,1.1350045499126153,1770,6,4,1
8,2.268040586099809,2029,8,0,0
1,4.195045610596642,1581,0,3,2
2,2.5718428006619205,4031,2,2,2
9,5.635056855606983,1651,8,1,1
3,4.407623600765475,2222,7,4,1
6,6.570461960844911,1216,1,2,0
5,1.7845649335586522,4699,7,3,2
2,3.676204567626404,2690,7,2,1
7,5.008398754658458,704,1,3,0
4,5.085456261011912,4329,7,3,0
1,6.388072810953444,3609,2,3,2
4,3.170822839212912,4594,6,4,2
6,4.063979429994001,1832,8,3,0
7,6.014699321760739,2548,3,2,2
7,0.6028785212859784,2349,5,0,0
7,5.769870503784586,1737,8,2,0
3,6.5278972313898445,2518,4,4,2
6,2.3326785546435205,1017,0,3,1
8,4.369954103429974,1938,2,0,0
4,7.985319633014294,4586,8,4,2
8,6.319656595462296,2552,2,1,0
2,5.893944545941732,4868,9,1,0
10,6.981918630248973,2812,1,1,0
9,8.609090235225006,2759,3,0,2
9,5.037068139636744,3649,4,2,2
8,4.1856219915559505,1281,6,0,2
10,6.977076821947863,3213,6,0,1
10,4.62509372810098,1744,8,0,0
1,3.1439626839621133,2916,7,1,1
2,3.9198674940255147,1475,1,2,0
6,5.624659164116762,3991,7,0,2
10,4.100808395178238,3925,7,2,0
5,4.2500495051441725,916,4,3,0
9,2.945368370709592,714,2,0,0
5,7.870733032405624,4478,8,0,1
2,4.314746560625058,1635,6,0,2
10,3.5769780587695204,4275,0,3,2
4,3.7897543867887733,2082,7,3,0
9,6.605051949924289,1232,9,1,2
1,6.146397157006325,3246,4,4,1
1,3.9962905917142546,2763,5,2,1
7,5.06462607595084,4304,8,4,2
3,5.5534088477049695,2927,9,0,1
10,3.591838614988789,731,7,0,1
2,1.9187544252200142,4853,2,1,2
9,6.030074838862489,902,4,4,2
3,3.7025316720034493,564,3,0,0
2,5.880696700767839,2737,0,4,0
8,5.642053284495086,1449,4,1,1
10,5.111584602511023,672,9,4,2
6,4.1477457024206625,3175,6,2,1
6,3.7321435549683617,1750,0,1,2
10,2.723165189927552,3548,3,4,1
7,3.7705040912218224,4505,5,0,1
7,6.137630023100375,1137,8,3,1
6,7.795651484247987,1448,7,3,0
4,7.502198684484638,2760,1,1,2
9,5.2908460323497595,2194,2,3,1
6,7.794588121363274,642,9,2,0
4,4.386364744278439,1960,4,1,1
3,2.417906634969859,4387,6,0,1
4,8.841748838420552,792,2,0,2
3,6.06561657291354,2143,6,1,1
2,1.9307384989201597,3218,4,3,2
5,8.118097157274724,1337,9,3,0
2,3.513155029782432,1537,5,0,0
6,3.9482354845497336,771,5,2,1
3,7.042766278166409,2458,3,3,0
6,7.7234142273133894,2869,7,2,2
10,2.998521943117473,1305,8,3,2
9,7.941981524053558,3674,1,1,0
1,6.748473592818882,1382,8,4,2
6,3.4005023761227178,1331,3,0,2
9,4.508187471432991,3671,5,1,1
4,8.032271793147114,2691,6,3,1
2,1.8788767947834129,2540,3,0,2
4,7.761428751784438,2094,7,4,0
1,6.69281425567305,2126,9,4,2
3,6.0182815245414,4084,7,3,1
10,5.263391377142015,773,0,0,0
9,8.940275964924957,1089,7,3,2
10,9.235847201409804,3200,9,4,0
5,3.769540499964691,1082,2,1,0
6,6.224409574463334,4133,4,1,0
3,8.748752994355664,2490,9,2,2
5,3.429910837999979,1758,7,4,1
8,5.486279148623754,3366,5,4,0
6,7.007750884564983,4238,3,3,0
4,0.9702131901178621,1071,3,2,2
2,6.6571104573957784,1044,3,2,1
9,2.8231359531792046,4722,5,0,1
1,5.384662729911336,1137,6,3,2
1,7.288689701783637,540,4,1,0
4,0.22163860812014224,4892,9,0,2
7,6.571717775487792,2120,7,2,1
1,9.076657969261662,4172,6,1,0
9,3.933398000668272,4637,7,4,0
4,6.153380293568247,4628,3,3,1
3,7.670572661398777,1799,7,2,0
1,1.8141099035800519,659,5,4,2
10,6.514739517067506,2452,2,2,1
4,7.0475324651955615,2231,7,1,1
9,6.277240439873534,2946,6,0,0
10,5.173245384410243,3662,9,1,1
6,2.9991744363877473,2232,4,3,2
6,7.782846707072487,1080,3,3,1
1,5.069007130463316,719,0,2,0
10,3.192239174752809,4974,9,1,1
2,4.363948339170863,2249,2,0,0
6,5.736770982669354,1970,1,3,0
2,1.8776300862315791,4828,7,0,2
3,5.035860705168235,1894,7,4,1
4,4.166245565884021,1421,4,2,2
5,7.672052962731978,3273,4,0,2
9,1.250218805424542,4962,3,2,1
4,6.877515285004968,3934,0,4,2
9,7.83418965120503,4082,0,0,2
10,1.325822725704275,1618,5,0,0
3,1.5656350283858491,2365,3,4,2
8,8.571800093132959,4811,3,1,1
1,3.1912559027941345,1224,2,0,0
9,11.1896582409769,1211,8,0,2
9,1.3883199289596675,2325,2,3,2
10,5.340094809974241,4426,7,1,1
2,4.953212525494565,890,1,0,2
4,4.583608464870085,1570,3,4,1
8,5.925924721411565,4987,0,2,2
7,6.041292849458134,3265,4,4,2
1,4.664682034741792,4980,1,1,1
5,2.971652112345459,2928,0,3,0
7,7.095520728482759,4994,0,3,1
4,6.256105326165672,2647,1,3,0
1,5.229167381232148,4072,4,4,0
9,6.1927349648347185,4978,8,2,1
5,6.537882900182261,3254,5,2,1
2,3.47653591303736,3763,3,0,2
8,6.121360746963612,4325,2,2,2
2,3.8939285489633146,3916,7,2,0
3,6.6040667131736,2557,2,0,2
10,4.615200827153537,2811,0,4,1
1,6.22343914736344,3379,3,4,0
2,4.132409400580954,4142,4,1,2
7,6.327404871875346,3109,4,4,2
10,3.042461541767983,1930,4,3,1
2,5.072337759726925,2413,7,3,1
6,6.9612650302198675,1257,7,1,2
3,5.93440931449185,2634,3,2,0
4,5.3840574668984225,2412,8,1,0
8,8.607122679301279,2239,0,0,1
3,7.047273736977844,3717,4,1,1
10,6.711079898506254,1634,4,1,1
6,6.31605555783301,4212,4,3,2
1,6.565393744493329,1264,7,0,2
7,8.314204021104329,3225,8,0,1
8,4.1646626245580105,3868,2,1,0
8,7.018807930550484,3997,8,0,1
3,5.712975777549552,2172,7,0,1
10,4.233764925732014,3905,2,4,0
1,4.800549793917441,1082,1,0,0
9,5.438309363092687,2321,3,2,0
6,3.280119864661155,1685,1,0,0
9,6.7280255510008935,2137,3,3,2
7,4.794297151821922,2680,4,4,2
1,5.1698583244853475,688,1,3,1
1,7.714405099855615,2246,7,3,2
6,5.259496410453605,4326,0,2,1
5,8.10533688884221,3120,2,4,1
9,3.950370982209712,4445,6,1,0
2,2.805860322410698,2826,9,0,0
8,4.420013706110233,1684,0,2,2
5,-0.6294293989836266,3293,1,2,2
2,6.811523504941887,3446,2,1,2
10,2.92220291742501,3000,1,2,2
6,3.7646091571074605,669,1,1,0
10,6.432557123241854,3245,5,1,0
8,5.238242195835782,1580,6,1,2
4,4.118909083839759,1763,5,2,1
2,0.9269152549564614,4953,5,1,0
5,7.601616059794388,2748,8,2,0
2,6.446160066952928,4408,7,4,0
2,9.111442659396502,1825,7,1,0
6,3.807240328019186,3677,5,2,2
10,2.0910994712439845,4373,4,2,2
9,6.989510570528847,2648,8,2,1
4,4.623880165199298,2188,1,0,0
6,6.256339718137912,3485,6,0,2
7,8.239830574653112,2576,5,1,2
6,5.776306192928353,2029,6,4,0
8,5.334597801091066,1961,3,1,2
4,5.4600055726111805,1902,8,3,2
1,1.7255036280706708,572,6,3,2
7,7.216076418966093,4849,1,4,1
3,7.344172324498324,4534,3,4,2
6,6.061140049925048,3296,4,4,0
2,1.9691907301383371,2993,1,0,0
9,4.757702349725973,4731,9,0,0
1,7.8770515507857075,4076,7,3,2
6,3.868492674053064,532,0,4,1
6,7.36850610382732,3194,2,2,2
5,5.110192985313708,4873,0,3,0
5,6.425007679031921,4098,4,4,1
1,4.175717174350434,2892,7,2,1
10,5.168761763291333,4612,6,4,2
5,5.873430496337756,3371,8,1,0
2,2.8335320522116314,3177,1,2,2
7,5.547826257958023,1901,7,1,0
3,-0.3770505995937219,1317,7,0,1
4,3.7969964263564546,2160,5,3,2
3,6.087766028727558,2938,2,4,1
3,7.240525841101123,3483,1,3,0
4,5.945504283598456,1710,7,4,1
5,2.2193664523380643,1099,5,1,1
1,7.065716257731163,2346,3,2,1
4,2.7217005369545317,2355,4,2,2
8,6.228397102848701,2387,4,4,0
10,2.788332510814284,1179,8,1,1
7,3.453587591275686,3752,8,4,1
9,3.0873017281390354,2335,7,4,1
5,5.27791717856344,4530,7,4,1
10,4.608930972750869,2677,1,2,0
4,6.0178188752613835,648,2,4,0
8,4.962730322653784,1995,7,2,2
9,1.9642530928259223,2244,4,0,0
7,5.5516249361959495,2146,6,1,0
7,1.4756686991342614,3495,7,0,1
5,3.232292013901994,2172,5,4,2
4,4.272173335841996,2439,4,2,2
10,4.133593185620711,1157,7,1,1
1,1.7051746789879485,4167,0,3,2
10,7.7423191070763835,1553,0,1,0
10,8.296005580113398,4571,0,1,2
7,9.501550208617898,1076,2,4,1
1,7.295302834979314,3595,9,0,2
1,4.209106922419453,3531,5,0,2
5,4.17464095810285,3472,5,3,2
9,4.06421232765355,4448,4,4,1
6,8.971275372451553,2545,6,1,0
3,4.768917062069679,4436,4,0,2
3,7.538465813840455,3448,1,0,0
7,7.382869955438878,2127,3,2,0
6,5.379095712161741,1988,0,1,0
9,2.09671831254099,4645,6,4,2
6,4.812162722698169,4698,3,0,0
5,5.293932552425905,4963,3,4,2
10,7.5558425798059705,1435,3,1,2
7,5.038915824200584,4063,2,1,2
1,2.5827888727503883,4129,7,0,0
7,6.97581999546341,2214,3,3,2
3,4.544917355005024,2302,7,4,1
9,-0.09049909927307276,1920,8,4,1
6,5.649969149153491,4091,0,2,1
9,6.001542588240419,4020,3,1,2
5,3.3141236142684236,3811,5,1,1
7,4.615908398753823,2805,7,0,2
4,6.3154340519479,2495,5,0,2
7,5.663569602404565,2467,5,0,2
1,1.8746860997700017,4214,9,2,0
7,7.507100332994736,4535,3,3,1
8,8.412661239077302,4985,8,0,2
5,3.9796322279363148,3958,6,0,1
2,1.1802568541548268,893,5,0,1
5,6.542225613605902,4230,0,2,0
6,3.653815121643813,4865,1,4,1
2,6.0708975901705005,4744,5,3,2
6,9.404340933134076,527,0,4,2
6,1.9073848416222976,3991,4,1,1
1,3.4067582403753516,4761,0,1,1
1,4.611040812903102,1673,2,0,0
10,7.583356722717884,838,6,4,2
3,12.111234259106553,1568,4,2,1
10,5.494170374199255,1341,9,3,1
10,1.7355545185509609,4784,0,4,2
3,4.308957251497554,793,0,4,1
4,3.450273027524031,2357,7,3,0
2,6.4431709553715795,1822,8,4,1
9,5.753769406597866,2147,6,4,1
10,2.916373263990804,4120,2,3,0
7,3.3330291515057375,3594,5,2,0
7,4.279885554851323,3991,2,3,0
6,4.521283379874501,3995,9,0,2
3,4.915622167660844,4301,3,0,1
6,5.097746430388833,588,3,0,1
8,7.469701075469075,4866,2,0,0
8,4.207577975957119,2456,9,1,2
9,3.9128663195068336,1399,5,2,0
1,2.322451958220235,3977,4,1,1
1,4.5522815347649495,2244,8,4,2
3,5.512392492386098,4873,8,4,2
3,1.551807276813642,2753,2,3,1
10,4.315142813210855,4161,8,0,2
8,7.320588259840087,3460,2,3,2
10,6.296612085402422,2133,3,4,0
1,5.746866345521585,1361,0,0,2
2,6.242424597949009,1513,4,2,0
2,3.8525914602207503,3799,8,4,2
3,3.5861604281880757,2006,1,3,0
6,7.543817561476315,3705,3,3,0
1,6.657278758849752,1477,9,4,2
2,3.507453956737792,3961,1,1,0
1,1.2425520806440273,2317,7,2,1
5,3.5489689030393654,4184,8,4,1
7,6.087068454931827,4558,2,4,2
8,3.6834797145535405,3134,8,3,2
10,5.6601356216010315,4166,5,0,2
1,7.839541107797798,1448,5,0,1
7,4.813945844413851,973,6,0,2
5,5.467920305969757,1067,4,3,2
10,6.3698077129991315,3932,5,0,0
1,2.8358314833449283,4523,0,4,2
3,3.453901549975898,2758,2,1,1
7,6.452322319807094,3644,8,1,1
10,5.073935041098216,4810,4,1,2
1,5.243517220618859,2482,4,0,1
7,5.066571655714699,1596,7,1,0
5,6.956587937923915,4070,1,0,0
1,5.8714252808993495,3890,6,4,2
1,5.8976401821416236,3172,8,4,2
1,7.444396315111545,4146,6,3,0
9,8.213147716149377,2919,4,3,0
3,9.487183447536093,4779,5,2,2
5,3.841972610369454,3848,3,4,1
10,9.938814828017248,1173,6,0,2
9,2.8064541130896337,3302,0,2,2
6,8.870494806086253,2869,3,4,2
9,3.732080282617248,1566,2,0,2
8,4.862120407590494,1187,3,4,2
8,5.037151890325947,568,0,4,2
1,3.2660585003439633,2603,1,0,2
9,5.173437333511922,919,8,4,1
6,3.3693237803247156,4498,6,4,2
9,2.5301131426586005,3097,5,4,0
3,4.922552733947533,4838,1,3,2
3,8.179753780485868,2624,0,1,1
6,4.491960521966049,4392,1,4,0
9,6.882041830748431,939,6,0,2
7,3.3086674145683626,1786,1,4,2
3,2.433047858730933,1708,2,3,0
3,5.90772031391072,1578,7,3,2
2,8.511224770202892,3063,6,4,1
9,5.417908904266308,4123,8,2,2
3,6.653294893074145,1753,3,1,1
5,7.990248820392953,3857,6,0,2
9,4.926939300635713,3709,0,0,0
8,4.6958734366775,4049,1,0,1
2,5.944176701261265,1114,6,0,2
3,6.300038212236339,3578,1,3,2
2,2.2020498226335805,3223,5,1,0
8,5.591451252541501,3990,9,4,0
6,4.99863718111361,4043,8,4,1
6,3.420962321779374,2400,4,2,1
9,4.860379219644626,4871,9,4,1
8,2.6693503362745497,2212,6,1,2
4,1.9781445402526319,2829,0,4,2
4,5.133696499282056,4119,7,3,1
9,6.804154046791152,1694,8,4,2
1,4.305418523693284,1878,4,0,0
2,3.0785414723846483,1812,5,0,2
2,3.389402428824001,3415,7,0,1
6,6.097889035533106,1249,3,0,2
4,8.334770435885195,800,1,3,0
10,6.540912382854593,4482,9,3,1
3,7.601583798497115,4337,7,3,1
3,2.9047526044596625,777,1,4,1
3,4.852140166530392,3058,4,0,1
6,7.037381700848815,4417,5,2,2
8,2.201644837545535,2661,4,2,0
7,3.6832535727471765,1889,5,0,2
4,6.884038314083065,1190,5,1,2
4,5.516851541576698,3968,2,4,1
10,3.0697781354346336,2348,2,2,0
2,1.7383571855861795,4316,8,3,2
1,7.674630362730012,1439,2,1,0
9,0.8932312329181569,3682,2,3,0
2,6.264790357940609,3809,1,1,0
8,3.933911129226606,2550,6,1,0
9,7.094136632726701,2246,9,4,2
4,2.9157034003821938,2951,9,3,0
8,10.229597870723538,524,3,3,2
9,5.804597711376763,3056,0,2,0
10,6.1341384375711785,560,5,0,0
10,3.4539056264463146,622,4,0,2
5,4.733239331602347,2602,1,2,1
7,4.78510185448764,1686,5,1,2
10,8.592136658503366,2230,0,2,0
4,5.801153542855572,4589,2,2,2
1,6.087659412806477,2972,3,3,0
3,6.065297752963729,3465,2,2,2
5,6.257221798169193,2777,5,1,2
3,2.2210929805144204,4587,3,0,2
7,9.098536216073429,3464,0,4,1
9,3.2450228556100806,1810,4,2,2
6,4.923191328661826,654,4,2,2
10,8.062965795043255,2712,8,3,1
1,8.869250593474723,3753,7,3,1
7,6.611908159462949,1762,7,2,0
3,3.990610620508907,1862,4,2,0
5,5.2554691058886,1437,7,1,2
10,5.3339345582157085,1011,9,0,0
4,5.404780914618268,686,6,0,2
10,2.5398939451750717,2345,0,4,1
5,7.520219064790975,2202,6,0,1
5,5.269177951875557,890,7,4,2
6,3.5555624621001174,1154,2,3,0
10,4.003213824505117,4771,8,4,0
10,5.539700071017426,3321,7,4,0
6,2.194186700883187,1263,1,0,2
8,6.7568701523319135,3900,5,2,0
8,5.469460604819483,3767,3,3,1
9,8.131379234052185,1585,2,1,1
8,5.155167442269141,2429,5,4,1
2,2.8294641204289013,4876,9,4,1
10,2.604393620245329,2463,8,4,1
1,4.218588772175144,2285,1,2,1
10,4.4301904667569385,2774,9,1,1
2,3.8654765706848364,3186,9,0,1
2,5.25696106583687,3468,9,3,1
3,3.814712612228647,1215,4,2,2
10,5.508411788848478,742,5,1,2
7,3.958703168663461,4415,3,3,1
2,6.263407415469143,2023,6,0,1
1,4.379802413246352,1337,1,3,1
6,7.492413344534865,3823,6,4,0
9,6.3045893995793065,3453,1,4,2
3,5.38717067962341,1845,0,2,1
6,4.584645466720183,2923,4,3,2
3,1.9619805493427545,2528,1,4,1
1,7.827098809347843,1932,7,2,0
5,3.638445843165401,739,7,2,1
10,5.181464268804438,638,0,2,2
4,5.687608647071764,3693,3,0,2
7,4.632976880843882,919,8,4,2
6,7.709202108716055,803,4,4,2
10,2.557258165182507,2662,9,1,1
7,8.467869613974674,2526,5,0,0
5,6.343115115016633,4602,2,4,0
4,4.507158826331061,2726,4,4,1
7,4.529540012137423,1668,0,1,1
7,0.5663569921923166,915,7,3,2
6,3.3035344596637977,3213,5,3,1
8,4.292192489973914,649,1,0,0
4,5.352209952061815,2944,3,2,1
10,7.519162488904454,1338,3,1,1
5,9.075091249657902,2196,8,1,0
4,5.544534197605146,4839,8,4,0
1,5.411218624285931,2410,4,4,1
8,4.0192964649762635,1921,2,1,2
1,1.5697997133542598,3501,0,2,2
5,3.7884269475895676,1820,5,3,2
6,4.588997840507954,4535,7,0,0
6,6.950788841330324,2023,0,3,0
5,6.039029063163893,4378,0,0,2
3,5.4430904478021205,1052,6,2,1
5,3.8383998130214945,4256,6,1,1
8,1.0357665019117381,4171,1,2,1
2,1.1564879025346917,981,2,1,0
6,1.6725270661159763,1099,1,4,0
9,4.4159866475905645,1664,5,0,2
8,6.988088875435979,4732,7,4,1
8,6.934131139921767,1503,7,1,0
8,6.587431524154873,2482,0,0,0
7,3.969809032963921,2134,8,0,2
8,7.28852633223422,3497,7,4,1
6,3.137858847420313,1186,8,0,0
2,6.706786877717752,3914,8,1,0
2,1.6508473604238891,2259,5,1,0
8,2.6457755122255633,2980,2,4,0
1,8.305230121941127,1837,0,2,1
6,4.592330772341591,614,7,1,2
6,3.6380602811671015,4457,9,1,1
4,7.205517417331308,1068,2,0,2
10,7.434743247114544,2053,6,0,0
3,4.133438383801555,3189,9,1,1
3,5.556926905884274,3840,5,4,2
1,5.273814850814287,3488,2,2,2
3,-0.6542028814600007,3651,5,0,0
4,2.208279842472545,4027,2,0,2
5,6.884508828364154,3515,8,2,2
3,3.3347915019145002,1321,0,0,2
6,6.059675792130127,4074,7,4,0
5,5.526080902691067,4287,4,0,1
3,7.4308655402557635,2108,3,0,0
6,2.272417023184287,1059,0,1,2
6,5.788411681922504,4563,8,4,2
8,4.869171083729112,4935,8,4,1
2,3.4204513186501053,1111,4,1,2
1,3.406407179441524,2663,8,3,1
4,5.454961761651327,2381,9,2,2
7,6.259340342103583,4669,8,4,2
10,5.127192565088589,4363,6,3,0
3,5.1894285037145576,4208,7,2,0
3,4.0030111919279525,2209,0,4,1
5,4.135628365900552,2261,3,0,0
5,3.4150592832842053,2192,9,4,1
10,3.9627966966099435,1745,9,2,0
3,6.189351183669995,625,3,3,1
9,6.412811248867698,1699,8,0,2
4,2.448248768387725,3211,2,2,1
3,3.2071266494368027,3946,9,2,0
2,3.5792039526616173,1490,9,4,1
10,4.8719262764671685,3565,0,1,0
9,1.6336943879271928,2021,4,1,2
4,3.2421859045233186,2998,6,0,0
3,2.2288369739558545,3065,3,2,2
7,5.800964268420232,3097,8,3,2
8,4.940650115335471,615,5,0,0
2,4.074904949115261,1531,5,0,2
7,2.8734454384639574,1741,2,4,0
5,4.105807097421611,2242,9,3,1
5,3.870615768484157,4138,9,2,2
3,8.269333105039744,4899,4,2,1
5,6.9940394231635405,4590,9,2,1
2,3.6185841481421597,2475,5,0,0
4,5.330390681904913,4683,3,4,0
6,6.888417293171992,4903,2,0,2
1,3.6179716254074235,663,4,1,0
10,2.16577851805346,3810,6,1,1
4,1.4062829581347525,3888,5,2,1
6,7.544533839829215,1495,1,4,1
9,4.617875237060165,2377,0,2,2
2,5.582650465749398,2323,4,2,0
7,3.85152524936188,2795,4,0,1
6,2.4642021630206314,3764,5,2,2
2,2.837398350321804,1848,2,2,0
8,2.317930415414782,2303,0,4,0
7,6.69998882893775,2751,3,4,1
5,7.985122316664101,3400,3,4,2
5,5.074487924950045,2093,9,2,1
7,1.9644018135992023,932,1,4,1
9,5.993168381671216,4317,7,4,2
9,7.529969329985086,1570,5,3,1
9,6.943333534966787,614,2,3,2
6,4.941737903030012,1939,0,1,2
10,4.531035526746235,2290,2,0,1
6,4.925667357580538,1494,7,0,1
3,7.4504980099534315,4818,3,4,0
1,6.520730855642764,1457,2,1,0
7,4.228486000753396,595,3,1,2
4,4.178169448419206,2654,3,3,2
1,4.03660990251863,1131,1,1,2
8,2.870734732895397,4184,3,2,0
6,7.7036764714907715,2201,8,4,1
6,3.4243525045071226,1197,3,2,1
2,5.980552131333507,531,0,0,0
1,3.6771447233643353,1048,0,3,1
2,4.045552235933275,2748,0,2,1
