pipeline_id,execution_time,records_processed,missing_values,duplicate_records,alert_count,failure
6,71.27,2117,51,42,5,1
10,95.49,9123,2,49,0,0
6,141.43,6846,20,74,4,0
3,142.72,4938,79,26,0,0
2,61.72,1725,36,19,3,0
8,49.47,8296,34,77,7,0
5,63.49,3198,92,34,4,0
1,148.12,1672,40,19,8,0
1,57.84,2405,34,58,0,0
9,38.61,1714,86,55,10,1
8,77.43,10173,35,2,5,0
7,46.91,7415,41,69,3,0
9,77.91,10294,56,40,4,1
2,15.22,11959,98,72,6,0
2,46.13,2715,57,14,6,0
10,97.97,8674,80,9,9,0
5,17.47,8520,36,53,6,1
3,61.73,6844,73,2,3,0
4,83.21,10923,34,72,7,0
10,10.01,5417,19,18,2,0
5,83.55,11554,24,3,9,0
8,38.33,11114,2,23,0,0
4,149.36,3788,22,79,7,1
8,130.38,5584,95,48,10,1
2,41.52,3755,17,60,8,0
6,59.66,7087,84,14,7,0
9,79.69,11443,18,7,9,0
7,65.23,4249,77,79,6,0
8,46.71,1839,0,15,4,0
3,148.72,3909,50,26,9,0
4,114.64,6157,80,38,3,0
9,138.61,11670,6,25,3,0
8,52.74,5523,21,29,6,0
2,131.0,5877,4,53,6,0
2,90.61,4175,6,75,10,0
9,81.46,10870,17,23,0,0
4,134.32,3077,47,47,7,0
6,80.71,9610,24,77,4,0
7,127.9,8147,86,28,9,0
8,83.19,10074,65,1,2,0
4,84.97,6201,76,46,4,0
6,111.53,8724,62,16,3,0
3,81.28,4460,61,53,1,0
4,19.7,10997,84,20,6,0
4,13.73,8369,20,66,3,0
2,11.27,7516,93,74,1,1
8,148.21,2429,66,29,5,1
6,94.97,4629,43,45,9,0
2,24.78,10630,87,80,9,1
4,46.26,10255,11,23,0,0
2,48.49,10461,14,59,0,0
7,83.7,10193,43,56,10,1
1,76.78,10525,56,20,3,0
8,145.42,1519,64,18,9,0
8,63.36,10125,45,66,0,0
3,39.52,10926,78,78,8,0
8,124.35,7686,90,53,4,1
3,125.95,9915,24,29,3,0
3,132.19,3592,50,69,6,0
6,31.41,7203,45,70,0,0
3,53.18,9650,74,60,8,0
3,128.3,7782,27,1,4,0
7,14.39,3193,78,39,9,0
3,62.87,4618,23,61,2,0
10,132.1,4852,95,62,9,1
3,48.82,2708,2,18,8,0
7,126.85,9021,28,57,9,0
2,85.41,11879,27,7,1,0
1,58.07,10895,23,4,8,0
6,98.85,6355,35,55,4,0
1,99.87,4225,58,31,3,0
1,131.09,3383,16,24,8,0
10,45.96,4557,94,21,3,0
3,47.02,11283,18,47,6,0
5,49.2,11428,3,39,0,0
10,23.76,9366,48,18,6,0
7,71.35,8889,60,40,3,0
2,145.55,1262,10,76,10,1
6,21.25,8258,0,1,9,0
10,97.62,4034,51,41,2,0
8,22.62,8924,10,59,5,0
1,81.04,11693,39,45,5,0
3,99.16,5063,82,4,5,0
5,75.56,11927,27,56,2,0
7,133.54,8831,35,71,4,1
1,68.57,11868,79,24,1,0
2,33.03,8807,23,63,4,1
1,60.47,10998,40,60,6,0
5,105.68,6656,16,36,3,0
3,107.09,4915,2,35,8,0
7,43.1,5826,88,68,8,1
2,113.98,11778,1,16,7,0
7,23.77,7111,53,29,2,0
3,39.68,4937,84,29,2,0
9,20.4,10793,67,0,8,0
7,29.6,1820,35,77,5,0
3,73.22,5469,7,41,8,0
9,117.75,8097,10,71,2,0
7,58.83,10992,22,56,1,0
1,103.03,5774,82,65,3,0
4,111.54,4117,57,2,6,1
10,29.03,8880,84,66,1,0
2,87.92,4917,51,57,5,0
4,142.03,5228,38,3,1,0
3,93.66,10811,90,63,8,0
8,101.58,3779,28,27,10,0
8,57.1,6411,24,4,2,0
1,65.18,5258,31,12,0,0
1,126.81,4339,34,72,9,0
4,51.48,2614,25,20,6,0
8,23.01,6308,39,9,10,0
5,24.14,4926,54,17,0,0
2,53.8,10670,53,31,3,0
2,24.69,9577,19,47,9,0
4,18.08,3031,66,52,0,0
9,31.7,10953,84,25,8,0
7,46.07,3547,13,21,3,0
8,124.51,7652,99,74,7,1
9,97.46,5981,13,33,0,0
4,58.18,10045,78,4,0,0
9,100.46,9774,52,30,1,0
3,37.01,9545,59,56,5,0
8,17.86,11169,6,64,7,1
6,101.63,7291,55,30,2,0
2,91.5,6272,42,44,4,0
5,35.88,6969,24,6,0,0
10,128.75,8943,95,13,6,0
4,68.97,3543,99,35,7,0
9,147.18,6270,95,49,0,0
2,133.45,7107,87,72,4,0
5,52.33,10052,25,40,4,0
5,76.37,1467,70,69,4,0
10,12.34,2705,15,63,9,0
3,148.49,9408,4,58,2,0
3,16.57,5922,73,29,5,0
6,68.39,8622,17,79,5,0
3,29.65,4874,51,8,4,0
6,71.39,6733,24,54,1,0
3,31.05,10135,82,5,6,1
3,130.74,9169,6,37,8,0
2,56.45,11121,74,29,3,0
3,44.47,3309,4,78,3,0
9,11.63,7954,70,20,9,0
9,111.95,6195,17,13,3,0
6,35.0,10086,99,30,7,0
1,54.12,1429,89,49,1,0
5,132.9,6102,90,69,7,1
2,57.47,8846,79,72,6,0
1,111.17,6191,57,51,2,0
8,71.78,11910,94,11,0,0
4,51.01,8743,84,37,10,0
9,129.81,8215,95,25,0,0
1,61.08,4709,10,68,8,0
6,96.6,3349,83,9,3,0
1,23.75,6899,92,50,5,1
1,58.91,10962,91,80,5,0
6,121.89,11184,7,14,8,0
9,133.26,3409,61,25,2,0
1,14.29,8157,46,36,5,0
10,139.77,6754,8,32,5,0
2,115.95,4569,95,25,1,0
9,14.48,1075,75,21,4,0
4,124.18,8661,7,65,7,1
10,12.42,1292,78,23,10,0
3,102.41,8689,84,33,9,1
1,10.08,4980,62,16,2,0
2,120.31,2076,73,10,7,1
7,132.64,3828,39,7,0,0
3,86.02,2324,5,25,9,0
6,85.07,9960,49,65,0,0
4,109.01,2792,81,76,0,0
5,26.6,7416,74,77,0,0
9,70.29,9814,54,30,10,0
9,39.83,5709,28,80,1,0
7,34.42,5444,55,33,0,0
5,24.85,5825,87,25,4,0
2,100.25,5864,63,45,5,0
2,128.77,5546,9,7,1,0
2,108.09,9784,40,50,6,0
8,81.26,9037,35,67,0,0
9,45.28,2188,32,38,10,0
7,115.32,8464,38,58,10,0
3,28.41,4229,68,2,2,0
7,87.26,7721,80,41,9,0
9,127.67,3937,49,31,4,0
4,115.73,4460,94,47,2,1
2,18.5,8081,51,47,5,0
5,95.18,4730,85,37,9,0
3,85.23,10709,35,7,3,0
1,95.1,2707,5,6,2,0
10,73.61,5911,58,68,2,1
7,142.5,8151,56,68,7,1
8,105.28,7788,54,13,10,0
8,84.41,4685,9,60,9,1
3,40.97,4057,24,40,0,0
1,51.48,9603,99,57,9,0
2,52.92,10341,85,14,7,0
8,88.33,11365,88,9,10,0
4,68.44,7728,68,76,6,1
1,68.68,11323,72,31,7,0
8,137.0,9117,1,53,0,0
3,127.87,9149,73,5,8,1
5,22.66,5889,94,69,6,0
9,39.25,9153,45,64,3,0
8,146.48,4701,1,49,4,0
1,48.5,1910,13,7,6,0
9,12.14,9538,82,57,1,0
2,116.22,7388,36,47,3,0
8,139.45,5920,21,70,9,1
10,47.97,10328,76,10,4,0
2,148.63,9428,76,71,10,1
10,14.54,4494,59,15,6,0
3,128.67,5884,61,52,1,0
3,113.83,1705,0,56,3,0
7,71.39,6712,37,62,7,0
4,136.36,9718,44,0,5,0
7,139.42,10196,81,52,10,1
6,13.82,9424,25,7,0,0
1,20.89,4768,27,44,2,0
3,141.97,4800,61,68,6,0
7,99.36,1277,20,75,0,0
9,88.19,6990,71,26,5,0
9,108.88,6080,50,3,10,1
2,54.96,4472,68,27,5,0
2,64.81,8388,36,6,10,0
6,108.96,2363,9,5,10,1
2,101.96,1629,61,59,3,1
5,44.31,9263,73,1,1,0
2,47.3,8193,45,28,8,0
2,123.7,1648,85,43,4,1
5,20.32,8524,29,48,8,0
9,20.01,1472,18,28,10,1
7,27.1,3508,51,19,9,0
9,118.98,11025,42,9,2,0
8,20.28,5061,84,31,5,0
7,53.91,10457,92,57,8,0
2,133.05,11127,45,23,2,0
3,58.94,5554,12,6,4,0
2,19.55,11068,1,80,1,0
10,108.29,1028,33,48,5,0
5,92.19,1997,42,22,5,0
8,46.51,3606,48,54,10,0
1,101.21,10896,42,65,9,0
8,11.64,1814,10,14,2,0
1,139.42,6023,21,43,7,0
4,45.61,1440,21,71,9,1
8,14.86,5641,58,69,0,0
3,13.9,7492,21,3,6,1
8,122.52,9715,91,73,9,0
7,51.05,8517,27,4,2,0
10,138.11,7844,49,45,1,0
6,106.67,1749,79,78,3,1
1,83.49,11755,54,50,5,1
4,78.12,8123,86,11,8,0
2,77.52,2164,21,27,4,0
1,83.05,10923,95,38,7,0
9,42.09,2405,45,71,6,1
2,54.55,9746,17,38,6,0
1,44.3,4645,41,80,2,0
10,10.98,1600,65,26,1,1
4,93.94,7256,37,30,9,0
9,128.43,3582,9,6,7,0
5,123.18,3612,22,40,0,0
8,72.27,11710,62,63,5,1
9,117.46,7201,19,40,5,0
5,36.58,11239,15,27,2,0
9,90.36,8097,92,70,1,0
7,99.22,6210,95,31,3,0
8,131.68,7871,35,12,3,0
1,64.15,1778,57,21,2,0
10,37.69,1179,53,7,8,0
1,43.82,2808,18,31,10,0
3,19.66,1037,27,13,10,0
5,35.52,1023,13,38,7,1
5,148.89,7071,2,74,0,0
3,128.5,5947,100,66,5,1
6,112.98,4754,76,34,5,0
4,148.01,6790,76,69,5,1
1,144.52,1605,45,23,3,0
9,18.65,2398,15,43,3,0
4,31.37,7200,80,56,1,0
10,30.43,3386,15,80,9,0
8,63.88,9323,44,1,7,0
1,51.37,5256,75,5,0,0
2,109.38,9347,7,10,8,0
8,52.85,6677,4,11,2,0
2,129.0,8465,52,1,3,0
3,99.54,3330,90,62,3,0
3,86.35,8617,63,76,8,0
9,63.14,2817,24,38,3,0
8,124.43,11051,94,64,7,1
10,114.25,11845,60,9,5,0
6,13.5,8919,87,25,10,0
9,104.36,2242,3,13,6,1
1,137.84,5147,74,65,2,1
4,115.25,11017,69,47,9,1
3,78.96,6177,45,40,9,0
2,110.9,5577,89,24,9,0
7,73.61,8297,81,8,1,0
9,141.53,3834,87,66,1,0
2,64.06,7908,100,2,7,0
3,22.13,4779,27,18,8,0
9,121.37,3018,96,21,10,0
3,124.8,5354,9,5,4,0
1,84.61,3784,55,72,9,0
9,120.07,2784,35,45,7,0
2,79.59,8478,8,24,2,0
5,87.27,5212,36,31,10,0
10,85.74,1756,54,60,10,1
9,27.33,6538,0,62,2,0
9,69.57,4049,15,63,3,0
3,147.31,10227,8,51,5,0
4,13.15,2292,26,54,6,1
8,114.94,10193,20,43,6,0
5,44.29,9675,86,44,9,1
5,39.72,10487,89,7,1,0
10,117.24,3628,86,41,3,0
8,19.04,4387,52,62,8,0
10,67.07,5385,3,58,6,0
1,124.51,4807,38,48,6,0
3,83.54,4943,37,30,5,0
9,11.79,9013,33,6,6,0
8,119.77,4622,12,3,2,0
4,35.17,7057,21,13,7,0
3,112.33,9715,75,69,7,0
6,138.79,7914,37,15,7,0
4,102.2,9186,48,0,3,0
7,127.47,4722,2,26,6,0
9,11.05,7446,73,3,0,0
6,62.62,5712,34,50,6,0
3,108.05,3425,19,80,1,0
9,57.37,7264,37,56,0,0
4,124.37,10409,45,69,9,1
8,142.98,2568,24,18,0,0
9,148.56,9387,82,66,8,1
7,146.89,11603,92,58,6,0
10,56.28,8056,41,12,1,0
9,148.1,6060,78,7,9,0
9,99.47,9590,80,66,5,0
10,128.48,7630,86,37,0,0
6,133.74,10487,92,72,2,0
6,63.17,8865,16,49,0,0
1,73.73,6505,7,26,3,0
6,32.1,7498,42,29,9,0
5,47.33,10463,43,76,2,0
5,25.52,2197,60,66,7,0
9,40.04,11442,30,37,6,0
8,67.32,5991,34,7,5,0
7,44.14,9644,5,69,9,0
2,137.15,7214,77,42,5,0
8,20.28,11196,90,48,6,0
2,146.08,2708,47,16,3,0
9,72.86,6648,8,38,10,0
5,71.36,11257,93,4,9,1
10,21.91,1651,76,71,7,1
4,67.67,1465,67,78,1,0
7,148.63,1078,80,18,7,1
3,100.37,6060,75,9,7,0
4,124.8,2955,96,22,7,0
10,54.52,6900,84,8,10,1
5,85.52,8710,9,26,10,0
9,48.57,5848,2,67,4,0
8,86.15,6217,18,2,2,0
2,20.39,10963,23,12,8,0
6,73.38,2708,73,33,1,0
1,108.35,8500,27,79,7,1
10,44.04,2895,2,3,1,0
6,105.56,3392,19,50,0,0
8,20.83,8355,36,44,5,0
2,63.05,10700,26,76,5,0
8,79.28,8929,94,3,9,0
8,24.55,4911,93,31,10,0
3,84.61,7996,9,20,10,0
2,94.31,11991,36,1,0,0
9,117.18,7388,40,46,3,0
4,133.5,4901,57,45,3,0
7,70.36,3744,73,10,1,0
10,85.15,5792,6,62,7,0
1,18.36,1491,95,27,9,0
6,108.08,9752,99,77,0,0
2,60.38,10888,81,9,4,1
7,133.43,4438,81,16,9,0
6,128.62,3875,37,0,3,0
9,111.24,6660,34,29,6,0
5,60.81,8225,62,6,1,0
1,57.41,5811,57,31,3,0
9,58.32,9989,62,5,5,0
1,93.27,5700,70,22,1,0
8,142.8,1213,45,60,5,1
1,66.56,1705,10,5,1,0
6,84.88,7489,37,48,10,0
5,129.62,10168,16,13,9,0
8,24.36,1666,60,17,7,0
2,40.46,5624,30,39,1,0
6,32.15,10824,7,4,1,0
1,43.45,11030,84,29,7,0
5,124.51,10461,56,8,1,0
4,129.18,7632,32,65,2,0
3,24.86,2317,41,24,1,0
10,47.69,3939,11,62,9,0
6,148.87,6807,85,48,2,0
6,37.32,2834,8,49,6,0
5,94.56,4081,11,19,5,0
3,72.07,4617,15,31,8,0
6,21.64,10253,0,77,4,0
2,39.88,2374,1,11,0,0
1,22.87,2181,24,29,8,0
3,17.49,1500,19,68,3,0
5,131.55,4168,36,7,9,0
10,54.61,7152,91,72,10,0
10,149.84,5057,40,38,5,0
9,81.83,7511,20,63,6,0
9,85.17,6120,55,24,10,0
5,56.3,4193,25,46,8,0
2,27.54,11465,34,3,8,0
5,37.65,5909,69,42,7,1
10,20.9,4238,38,12,4,0
2,100.29,5748,19,15,8,0
1,28.91,2774,55,38,6,0
5,55.5,9492,29,53,8,0
9,83.59,10424,60,63,6,0
8,115.37,5108,35,2,0,0
2,74.18,7914,19,43,10,0
6,14.69,3302,14,59,4,0
5,50.06,4154,14,73,6,0
9,24.59,3787,81,73,1,0
1,29.62,9949,40,41,5,0
7,19.42,2129,24,66,10,0
5,57.89,3100,47,47,9,0
4,20.21,3892,100,19,6,0
4,85.7,8424,45,57,6,0
1,11.73,3743,92,11,5,0
2,77.93,9023,81,10,2,0
2,44.82,6839,5,33,9,0
3,49.35,7501,5,47,1,0
9,148.32,5388,72,35,4,0
9,85.99,5418,52,9,9,0
10,126.51,8771,77,60,5,0
5,53.4,3404,60,64,5,0
1,76.02,6051,59,50,4,0
10,53.43,8232,63,13,1,0
3,118.89,8562,89,12,8,1
8,96.22,7734,80,56,0,0
9,20.23,3572,88,63,3,0
6,117.77,4819,98,29,10,0
7,115.46,2165,46,56,6,1
5,16.56,6226,7,16,10,0
5,119.58,10492,8,40,5,0
6,89.43,5838,20,77,5,0
5,110.21,9269,52,6,9,0
5,96.73,2411,30,45,7,0
6,18.11,1251,53,49,0,0
7,141.14,9590,71,33,0,0
6,145.48,8960,25,14,3,0
8,86.31,3564,80,50,8,0
6,25.62,7593,56,50,8,0
10,22.56,1684,73,23,8,0
10,72.14,9194,10,3,0,0
3,33.86,1837,32,41,0,0
2,118.34,8706,42,68,5,0
9,46.93,11112,74,3,6,0
5,108.88,1251,60,4,9,1
4,17.59,1288,65,74,1,0
9,35.83,3731,6,13,2,0
6,89.56,1959,38,2,3,0
4,127.34,7661,10,74,4,0
2,25.78,4542,50,17,4,0
9,80.63,7027,8,23,8,0
9,94.94,10875,88,31,7,0
9,149.6,7639,80,4,4,0
10,94.49,5067,10,42,9,0
2,68.54,3908,36,57,9,0
2,137.79,8248,73,70,1,0
7,93.56,1167,42,76,6,0
1,142.17,8026,17,24,0,0
9,108.83,5732,77,23,5,0
8,117.38,10526,22,23,7,0
7,126.75,2828,24,49,3,0
2,139.38,9927,39,15,6,1
1,102.14,10789,4,43,2,0
5,145.77,7554,46,49,6,0
7,139.57,9589,14,35,9,0
4,122.43,2879,20,80,7,0
6,29.21,8873,98,59,0,0
3,27.16,3830,87,16,9,0
6,114.89,7767,15,77,6,1
6,82.73,1938,28,58,4,1
9,92.59,3923,3,43,4,0
4,31.14,4784,91,56,10,0
7,107.81,1616,24,1,2,0
2,26.76,8362,47,28,4,0
8,54.11,5911,13,77,7,0
2,110.14,11670,8,0,1,0
9,24.05,10958,82,22,7,0
1,138.66,6612,49,12,10,1
4,83.32,5033,1,11,6,0
6,47.8,3392,29,13,2,0
10,20.62,1293,54,72,8,1
1,115.38,9118,92,55,10,0
7,141.69,1391,46,65,1,0
8,58.32,3514,85,64,9,0
2,55.29,6118,39,37,1,0
5,90.18,7647,19,24,1,0
9,36.36,6566,4,26,4,0
10,114.03,10700,69,28,7,0
1,82.09,4028,30,52,9,0
2,64.39,5064,37,55,10,0
2,78.98,1113,73,62,5,0
7,81.18,3352,29,28,5,0
9,99.56,2491,56,40,7,0
10,61.9,9159,58,44,4,0
5,59.57,11383,19,32,0,0
2,20.16,6773,90,75,3,0
10,16.89,1588,0,79,3,0
3,14.83,11863,33,53,6,0
6,68.86,9226,2,16,9,0
4,132.66,1581,50,74,1,1
7,14.48,7695,61,73,6,0
5,56.87,8434,50,59,2,0
7,138.99,4730,13,64,7,0
7,66.72,10555,28,29,3,0
5,73.43,9368,48,69,2,0
5,77.63,4428,14,5,10,0
4,33.93,10802,23,43,4,0
8,107.59,2691,76,32,2,0
10,39.59,3515,33,30,7,0
2,11.73,1650,2,53,0,1
4,18.5,6837,72,9,4,0
7,105.47,1395,57,27,3,1
9,29.96,5869,12,25,0,0
6,84.07,2030,45,25,4,0
1,75.94,5368,64,80,0,0
8,144.79,7216,10,42,2,0
10,106.63,9722,100,20,2,0
8,48.25,4354,12,13,1,0
2,133.75,11607,35,27,10,0
1,104.7,11579,5,18,7,0
6,102.85,2630,86,24,2,0
3,47.96,1743,74,5,6,0
5,98.5,5106,19,77,0,0
4,134.35,5065,0,29,10,0
6,13.28,9229,0,4,6,0
6,37.67,4422,31,60,7,0
5,121.37,1650,56,1,4,0
4,144.13,8437,71,61,2,0
4,127.12,10926,23,48,1,0
9,22.08,2198,68,15,10,0
6,101.72,4352,25,6,5,1
10,114.66,9802,50,70,7,0
7,80.98,6204,20,20,8,0
8,33.39,2107,79,79,0,1
9,113.52,7120,99,62,3,1
6,123.32,8877,29,39,3,0
8,146.71,4908,58,26,2,0
4,99.41,9125,7,18,8,0
9,112.64,8457,92,39,10,0
8,30.34,6667,88,34,3,0
6,115.04,8074,3,42,1,0
7,22.04,4859,92,53,5,1
7,50.66,9036,86,49,9,0
1,41.8,7616,22,73,6,0
3,15.96,3851,78,71,7,1
9,19.52,3786,34,70,4,0
5,112.42,2544,36,62,1,0
8,20.91,2019,93,50,6,0
10,77.58,11866,46,13,8,1
1,128.31,9874,51,48,1,0
7,145.93,2323,40,47,3,0
5,141.3,3208,90,16,0,0
10,142.08,8215,6,78,6,1
8,66.39,9987,55,29,4,0
4,137.67,9019,68,32,3,0
1,129.48,2069,86,45,4,0
6,129.2,1721,47,16,6,1
4,79.25,2293,10,22,3,0
3,133.1,7184,49,70,3,1
3,13.85,11548,25,0,4,0
1,43.16,3876,63,72,0,0
10,98.18,7669,86,10,6,1
7,115.77,11866,23,73,6,1
7,117.76,9990,3,3,9,0
5,30.71,5702,43,67,2,0
1,146.16,9660,50,71,10,1
8,37.7,4954,65,54,2,0
5,35.9,4888,93,19,7,1
4,13.78,11999,53,4,4,0
10,145.5,8989,36,68,9,1
7,114.28,9924,9,75,1,0
7,137.56,2700,49,20,4,0
1,68.39,4402,77,44,4,1
2,143.66,1140,57,35,7,0
7,86.86,2592,60,17,10,0
4,74.49,6798,92,34,7,0
8,21.62,10805,32,57,8,1
2,74.48,11028,44,24,6,0
9,46.41,10667,64,36,4,0
5,53.14,8564,54,20,9,0
7,130.27,3745,95,10,8,0
9,33.56,3470,26,51,10,0
3,55.41,7411,33,26,7,0
1,49.92,8506,85,75,7,0
9,118.6,2645,0,0,5,0
4,97.63,5304,13,34,4,0
6,46.01,9212,39,74,5,0
10,24.52,11265,51,75,2,0
6,120.44,3212,61,36,4,0
3,15.93,10771,27,59,5,0
1,53.38,3370,8,41,10,0
7,51.98,3232,94,43,8,1
5,80.7,1467,55,48,10,0
10,14.8,2106,18,0,5,0
5,110.25,5994,16,43,0,0
2,142.79,6549,12,19,7,0
3,116.29,6882,70,56,8,1
1,117.8,3085,60,36,5,0
10,28.68,10465,86,45,10,1
9,122.76,3383,64,12,7,0
4,132.1,5553,0,57,0,0
6,85.68,5413,54,51,0,0
5,14.63,2957,84,21,3,0
10,149.34,11064,44,53,7,0
1,85.85,10364,28,44,5,0
10,110.93,3184,6,55,10,0
1,36.44,10257,12,35,4,0
4,121.42,5912,99,68,6,1
3,115.21,6161,53,39,2,0
3,50.23,3611,60,71,6,0
1,12.47,2730,33,58,6,0
2,11.11,11641,95,65,5,0
8,145.64,8936,46,6,7,0
6,84.5,11058,45,54,5,0
2,25.42,3372,30,17,7,0
5,123.34,10940,69,35,5,0
3,64.94,1720,69,64,3,0
8,83.77,10825,11,23,9,0
3,128.26,4477,66,35,4,0
7,57.77,3128,96,39,4,0
2,13.87,3801,61,65,2,0
1,47.98,5544,8,74,0,0
8,145.19,7709,53,34,1,0
9,45.43,6876,16,30,3,0
9,32.82,6682,23,56,5,0
3,118.08,11614,85,72,9,0
3,49.01,10686,32,4,0,0
8,40.47,11518,85,18,0,0
4,60.94,5367,84,9,9,0
1,26.61,1400,73,46,8,1
5,139.53,2893,71,42,8,1
1,28.79,9740,47,46,4,0
1,87.87,3019,75,21,2,0
1,47.45,7390,98,1,8,0
3,80.5,11687,4,31,1,0
2,53.03,9600,15,40,8,0
8,116.92,11965,92,44,3,0
7,60.66,1667,20,64,5,0
1,29.24,7524,65,1,2,0
3,115.3,11791,15,66,9,1
4,83.26,3778,65,43,9,1
1,119.58,10775,40,41,0,0
10,101.42,3518,22,47,3,0
1,19.95,7202,24,41,1,0
5,23.37,11819,54,15,10,0
4,16.08,11441,16,19,1,0
2,69.42,1345,83,58,5,0
6,59.13,6605,45,3,7,0
9,35.66,4791,24,60,0,0
8,20.04,11044,29,24,4,0
9,101.82,10435,33,17,8,0
10,149.37,5185,81,18,4,0
4,126.97,2872,61,26,6,1
7,75.83,1813,16,21,9,0
1,76.1,3759,78,61,3,0
7,101.5,3248,97,10,6,0
3,85.78,9696,51,56,5,0
3,50.32,10861,5,34,9,0
1,100.94,5491,99,23,4,0
7,137.21,5960,61,14,0,0
4,65.21,7574,53,0,5,0
5,144.54,8885,80,0,3,0
6,102.07,2693,95,51,0,0
1,135.31,7004,66,60,0,0
7,71.73,2080,36,34,2,0
4,15.28,5815,28,66,9,0
2,146.82,11324,46,65,10,1
9,58.25,4043,27,3,6,0
3,18.64,11274,22,74,1,0
2,41.35,11263,39,24,3,0
8,68.05,3198,70,77,0,0
7,49.11,7741,20,70,7,0
7,32.44,5086,92,38,8,0
8,148.01,9282,38,78,4,0
7,74.63,4003,89,46,8,0
9,27.62,3478,80,69,0,0
6,18.31,6388,6,73,2,0
5,70.59,4414,41,19,1,0
5,53.53,8984,75,60,9,1
7,40.74,5900,31,35,3,0
9,145.18,8336,84,10,8,0
4,126.14,2731,72,8,1,0
3,14.61,9983,82,29,0,0
7,68.43,10020,48,69,0,0
10,107.6,4154,79,33,1,0
9,89.05,7220,8,78,4,0
4,91.14,6513,97,18,7,0
7,109.99,4272,88,74,3,0
8,51.65,9993,88,79,4,0
8,64.37,11855,48,74,3,0
9,40.13,8418,6,65,6,0
2,57.43,9657,97,52,4,0
3,12.95,11501,8,51,6,0
1,40.89,9719,74,74,1,0
10,34.31,10196,21,17,1,0
1,57.31,1710,47,14,7,0
1,35.72,2921,63,53,6,0
8,21.23,10673,11,66,1,0
1,52.6,8916,86,11,3,0
1,147.37,6983,73,77,9,0
8,61.54,5570,18,50,5,0
2,23.1,5185,37,66,9,0
7,89.98,7988,0,40,7,0
9,136.01,2121,38,59,3,0
4,58.58,3213,23,35,4,0
4,55.61,10990,58,49,0,0
2,128.7,5089,64,33,7,0
2,106.09,6550,57,26,9,0
5,95.88,10136,94,52,8,0
5,50.1,3087,85,18,0,0
2,82.77,8118,35,29,0,0
6,57.74,10080,35,32,8,0
1,21.37,7546,81,35,9,0
1,39.07,11124,37,37,9,0
10,61.16,4688,29,34,4,0
4,111.2,11279,27,61,1,0
8,117.86,8934,15,13,1,1
1,58.32,9549,59,24,8,0
4,141.81,10334,28,51,1,0
5,13.27,5359,24,6,8,0
1,66.17,11076,29,8,10,0
6,123.95,10778,89,12,10,0
1,143.59,7681,94,42,4,1
4,78.77,5194,42,8,7,0
3,46.38,9712,91,51,9,0
7,107.62,4142,22,60,0,0
2,85.43,10241,81,80,4,0
9,83.1,3166,6,70,8,0
6,140.06,10395,70,73,1,0
5,79.13,11944,66,14,5,0
9,27.33,9559,74,41,9,0
7,41.48,7058,10,43,8,0
5,147.39,7665,81,48,2,1
9,130.9,8944,31,19,3,0
7,13.69,1923,59,61,1,0
6,13.28,4794,59,54,9,0
9,115.63,9140,97,35,0,1
4,52.74,4070,39,21,1,0
9,59.05,1615,78,80,2,0
10,81.81,5716,82,24,3,0
7,141.95,11006,65,67,8,1
2,84.2,6400,7,47,1,0
8,59.1,3605,65,4,2,0
8,134.36,10092,43,65,7,0
10,121.72,10021,19,26,7,0
10,38.9,7937,50,55,5,0
10,146.82,10159,19,37,6,0
4,93.62,4009,35,76,1,0
7,119.09,10227,6,54,7,0
5,91.62,3874,58,79,10,0
1,108.48,7119,82,63,2,0
6,102.53,6951,2,13,1,0
5,60.67,4272,96,29,6,0
10,84.47,6087,1,78,4,0
3,135.91,8578,14,67,1,0
3,21.21,11201,10,16,7,0
3,141.2,6043,57,49,0,1
2,96.11,10146,87,54,5,0
3,91.54,1324,16,24,3,0
8,55.66,3163,7,46,6,0
2,133.66,7941,15,80,8,0
8,27.51,5591,76,21,4,0
7,73.8,5707,97,44,10,0
2,45.84,6329,98,41,2,0
3,112.18,3976,40,2,1,0
6,102.19,5204,97,39,3,0
10,95.58,7740,53,3,3,0
6,39.15,5312,22,74,10,0
3,56.84,5627,96,9,3,0
8,62.16,7385,69,44,3,0
2,143.93,9627,60,15,3,0
3,105.38,1523,4,13,7,0
1,28.7,2782,1,72,10,0
2,64.47,5176,96,6,3,0
8,144.53,6642,58,76,5,0
5,126.05,2382,37,66,1,0
2,115.64,2515,85,73,0,0
10,71.01,2292,1,44,10,1
3,135.66,3835,82,26,3,0
3,86.98,3843,73,41,3,0
9,48.03,6369,68,31,1,0
5,105.47,2453,43,64,7,0
5,35.41,10490,32,20,5,0
8,77.81,6132,23,22,3,0
6,135.36,11504,44,11,10,0
4,18.09,4747,79,15,2,0
10,118.99,9485,24,5,3,0
2,145.47,1097,44,62,4,1
8,126.07,2018,61,68,8,1
9,89.59,6143,5,40,0,0
2,14.78,2444,63,64,3,1
8,122.12,9008,42,73,0,0
3,112.54,8406,76,49,9,1
10,148.66,11296,14,78,2,0
10,111.48,9922,36,5,1,0
8,42.08,5890,23,45,6,0
3,15.29,6506,31,33,6,0
1,61.32,10711,85,11,0,0
8,146.07,9999,100,50,3,0
8,130.61,4636,18,3,2,0
7,110.67,1712,5,17,2,0
3,65.97,4330,37,68,9,0
5,139.35,7241,43,35,7,0
9,80.0,7131,34,54,7,0
